No,자료시점,분류,분류,분류,계,계,계,계,계,계,계,계,계,계,계,계,계,계,계,계,계,계,계,계,계,계,계,계,계,계
No,자료시점,분류,분류,분류,계,소년(소계),소년(소계),소년(소계),소년(소계),소년(소계),소년(소계),소년(소계),성인(소계),성인(소계),성인(소계),성인(소계),성인(소계),성인(소계),성인(소계),성인(소계),성인(소계),성인(소계),성인(소계),성인(소계),성인(소계),성인(소계),성인(소계),성인(소계),성인(소계),미상
No,자료시점,분류,분류,분류,계,소년(소계),14세미만,14세,15세,16세,17세,18세,성인(소계),19세,20세,21세,22세, 23세,24세,25세,26~30세,31~35세,36~40세,41~45세,46~50세,51~55세,56~60세,61~70세,71세이상,미상
No,자료시점,분류,분류,분류,원자료,원자료,원자료,원자료,원자료,원자료,원자료,원자료,원자료,원자료,원자료,원자료,원자료,원자료,원자료,원자료,원자료,원자료,원자료,원자료,원자료,원자료,원자료,원자료,원자료,원자료
137,2014년,특별법범,옥외광고물등의관리와옥외광고산업진흥에관한법률,옥외광고물등의관리와옥외광고산업진흥에관한법률,969,0,0,0,0,0,0,0,949,2,4,2,3,2,3,7,55,133,179,197,172,89,59,35,7,20
138,2014년,특별법범,외국환거래법,외국환거래법,"1,848",3,0,0,0,0,0,3,"1,822",2,3,4,4,11,8,16,100,172,181,296,321,284,230,151,39,23
139,2014년,특별법범,위험물안전관리법,위험물안전관리법,460,0,0,0,0,0,0,0,454,0,0,0,0,0,1,0,11,14,37,70,67,96,85,58,15,6
140,2014년,특별법범,유사수신행위의규제에관한법률,유사수신행위의규제에관한법률,"1,141",0,0,0,0,0,0,0,"1,024",0,0,0,1,0,0,0,14,32,62,130,188,269,186,126,16,117
141,2014년,특별법범,의료기기법,의료기기법,541,0,0,0,0,0,0,0,541,0,0,0,0,1,2,1,24,67,63,95,83,108,52,36,9,0
142,2014년,특별법범,의료법,의료법,"4,762",5,0,0,0,0,1,4,"4,699",9,7,16,14,18,45,42,296,493,646,856,758,671,401,308,119,58
143,2014년,특별법범,자동차관리법,자동차관리법,"21,435",157,0,0,1,54,47,55,"21,196",96,73,102,162,214,221,222,"1,645","2,463","2,653","3,343","3,226","3,241","1,942","1,297",296,82
144,2014년,특별법범,자동차손해배상보장법,자동차손해배상보장법,"30,353",367,0,3,12,121,121,110,"29,906",89,85,96,127,143,185,177,"1,535","2,727","3,367","4,919","5,545","5,360","3,112","1,892",547,80
145,2014년,특별법범,자본시장과금융투자업에관한법률,자본시장과금융투자업에관한법률,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,2014년,특별법범,저작권법,저작권법,"22,907",249,5,34,19,36,59,96,"16,722",253,177,236,379,393,460,484,"2,425","2,757","2,059","2,130","1,705","1,560",937,617,150,"5,936"
147,2014년,특별법범,전자금융거래법,전자금융거래법,"26,254",418,0,3,21,55,108,231,"25,791",490,471,464,545,525,472,407,"2,391","3,306","3,141","3,588","3,308","3,072","1,931","1,352",328,45
148,2014년,특별법범,전파법,전파법,488,0,0,0,0,0,0,0,480,0,0,0,1,1,1,3,26,67,91,102,74,72,29,11,2,8
149,2014년,특별법범,정보통신망이용촉진및정보보호등에관한법률,정보통신망이용촉진및정보보호등에관한법률,"12,820",610,0,57,87,121,159,186,"11,567",280,236,252,318,359,389,333,"1,851","1,785","1,515","1,350",983,939,492,375,110,643
150,2014년,특별법범,조세범처벌법,조세범처벌법,"5,926",1,0,1,0,0,0,0,"5,840",1,2,4,2,2,8,12,157,481,828,"1,087","1,067","1,026",601,450,112,85
151,2014년,특별법범,주민등록법,주민등록법,"2,531","1,014",0,34,82,221,385,292,"1,493",45,31,23,20,22,28,21,143,197,168,194,151,196,128,93,33,24
152,2014년,특별법범,주차장법,주차장법,333,0,0,0,0,0,0,0,333,0,0,1,0,0,0,0,4,13,20,36,48,57,59,60,35,0
153,2014년,특별법범,주택법,주택법,493,0,0,0,0,0,0,0,484,0,0,1,0,0,0,1,3,14,33,76,78,106,80,67,25,9
154,2014년,특별법범,직업안정법,직업안정법,"1,097",2,0,0,0,0,0,2,"1,066",2,3,4,12,8,6,10,109,151,179,185,176,118,64,34,5,29
155,2014년,특별법범,집회및시위에관한법률,집회및시위에관한법률,"1,056",21,0,0,0,0,2,19,"1,016",26,30,21,20,22,18,8,66,86,146,194,159,114,58,36,12,19
156,2014년,특별법범,청소년보호법,청소년보호법,"11,559","1,015",0,22,88,233,359,313,"10,538",280,141,176,177,125,96,89,573,737,912,"1,315","1,596","1,818","1,272",916,315,6
157,2014년,특별법범,총포·도검·화약류등의안전관리에관한법률,총포·도검·화약류등의안전관리에관한법률,660,64,0,6,19,12,14,13,594,9,3,7,5,9,5,8,41,76,91,76,87,72,53,43,9,2
158,2014년,특별법범,최저임금법,최저임금법,273,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,4,18,31,34,27,39,36,51,24,9
159,2014년,특별법범,축산물위생관리법,축산물위생관리법,"2,153",0,0,0,0,0,0,0,"2,150",0,0,1,0,7,6,11,51,139,226,325,370,433,274,251,56,3
160,2014년,특별법범,출입국관리법,출입국관리법,"2,078",2,0,1,0,0,0,1,"2,073",4,14,19,23,21,37,24,206,193,205,320,361,357,182,87,20,3
161,2014년,특별법범,통신비밀보호법,통신비밀보호법,290,1,0,0,0,0,1,0,254,0,1,1,2,0,3,3,15,40,57,41,40,27,14,9,1,35
162,2014년,특별법범,특가법(도주차량),특가법(도주차량),"11,016",217,0,12,22,51,59,73,"10,636",78,83,124,147,174,185,188,"1,220","1,279","1,096","1,268","1,409","1,430",909,783,263,163
163,2014년,특별법범,특허법,특허법,339,1,0,1,0,0,0,0,308,0,0,0,0,0,0,0,8,13,36,70,70,51,33,24,3,30
164,2014년,특별법범,폐기물관리법,폐기물관리법,"1,409",0,0,0,0,0,0,0,"1,385",0,2,0,0,0,0,2,19,41,94,201,281,305,215,197,28,24
165,2014년,특별법범,풍속영업의규제에관한법률,풍속영업의규제에관한법률,479,0,0,0,0,0,0,0,475,4,2,10,8,6,2,4,48,62,51,63,66,67,43,37,2,4
166,2014년,특별법범,하천법,하천법,324,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,1,12,10,28,52,79,57,69,15,1
167,2014년,특별법범,학교보건법,학교보건법,659,0,0,0,0,0,0,0,659,0,0,1,4,0,0,7,29,39,64,84,107,131,109,66,18,0
168,2014년,특별법범,학원의설립운영및과외교습에관한법률,학원의설립운영및과외교습에관한법률,964,0,0,0,0,0,0,0,964,0,0,0,2,5,3,7,65,141,214,260,190,53,16,4,4,0
169,2014년,특별법범,예비군법,예비군법,"11,941",0,0,0,0,0,0,0,"11,941",1,0,13,138,336,610,877,"7,846","1,966",119,20,5,3,5,2,0,0
170,2014년,특별법범,화물자동차운수사업법,화물자동차운수사업법,"2,549",0,0,0,0,0,0,0,"2,547",0,2,0,1,7,6,6,42,158,284,531,536,515,270,167,22,2
171,2014년,특별법범,화재로인한재해보상과보험가입에관한법률,화재로인한재해보상과보험가입에관한법률,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,2014년,특별법범,화재보험법,화재보험법,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,2014년,특별법범,화학물질관리법,화학물질관리법,624,168,0,33,43,33,42,17,453,18,7,9,0,0,0,2,13,55,58,85,51,68,39,42,6,3
174,2014년,특별법범,기타특별법,기타특별법,"38,365",218,0,21,27,39,44,87,"37,468",138,151,203,220,281,302,286,"2,215","3,091","3,701","5,621","6,523","6,803","4,141","3,011",781,679
175,2015년,계,계[입력치],계[입력치],"1,948,966","71,035",64,7,"14,387","17,624","18,231","20,722","1,817,924","24,079","19,307","19,177","25,344","28,108","27,533","28,261","153,167","190,059","186,159","238,266","257,734","254,352","181,159","140,884","44,335","60,007"
176,2015년,형법범,형법범계[입력치],형법범계[입력치],"993,932","56,962",45,7,"12,625","14,402","14,258","15,625","904,872","17,296","13,505","12,480","15,598","16,075","14,727","13,972","68,748","88,629","89,506","116,645","127,774","128,142","90,233","68,604","22,938","32,098"
177,2015년,형법범,재산범죄,재산범죄의 계[입력치],"431,741","32,068",21,1,"8,363","9,143","7,435","7,105","384,547","7,728","6,475","5,705","6,715","6,774","6,091","5,838","29,211","36,710","38,415","49,534","53,729","54,040","38,414","29,289","9,879","15,126"
178,2015년,형법범,재산범죄,배임,"10,445",4,0,0,1,1,0,2,"9,341",5,7,6,9,12,15,10,198,470,754,"1,309","1,542","1,784","1,397","1,344",479,"1,100"
179,2015년,형법범,재산범죄,사기,"241,830","7,844",2,0,"1,108","1,989","2,149","2,596","227,238","3,760","3,597","3,215","3,651","3,798","3,416","3,255","16,949","22,002","23,746","31,031","33,822","33,488","22,971","15,228","3,309","6,748"
180,2015년,형법범,재산범죄,손괴,"32,097",793,8,0,121,147,185,332,"30,903",404,349,324,425,490,476,430,"2,315","3,014","3,343","4,182","4,700","4,266","2,968","2,189","1,028",401
181,2015년,형법범,재산범죄,장물,"4,730",801,0,0,104,263,242,192,"3,842",190,110,91,85,92,62,85,412,472,397,455,384,390,339,229,49,87
182,2015년,형법범,재산범죄,절도,"104,246","21,170",10,0,"6,781","6,384","4,425","3,570","77,548","3,030","2,145","1,807","2,222","2,073","1,823","1,725","7,516","7,611","6,385","7,499","7,827","8,527","6,717","6,902","3,739","5,528"
183,2015년,형법범,재산범죄,횡령,"38,393","1,456",1,1,248,359,434,413,"35,675",339,267,262,323,309,299,333,"1,821","3,141","3,790","5,058","5,454","5,585","4,022","3,397","1,275","1,262"
184,2015년,형법범,강력범죄(흉악),강력범죄(흉악)의 계[입력치],"31,775","2,713",1,3,588,661,709,751,"28,477",739,551,556,804,844,752,772,"3,396","3,677","3,012","3,260","3,122","2,761","1,910","1,646",675,585
185,2015년,형법범,강력범죄(흉악),강도,"2,046",432,0,0,75,122,134,101,"1,564",98,63,42,44,29,39,49,212,265,174,170,140,126,66,36,11,50
186,2015년,형법범,강력범죄(흉악),방화,"1,480",58,0,0,24,15,10,9,"1,381",23,14,9,16,21,8,12,61,103,103,194,262,243,170,100,42,41
187,2015년,형법범,강력범죄(흉악),살인,"1,050",16,0,0,2,2,8,4,974,5,4,13,10,15,9,16,67,77,101,135,146,147,107,69,53,60
188,2015년,형법범,강력범죄(흉악),성폭력,"27,199","2,207",1,3,487,522,557,637,"24,558",613,470,492,734,779,696,695,"3,056","3,232","2,634","2,761","2,574","2,245","1,567","1,441",569,434
189,2015년,형법범,강력범죄(폭력),강력범죄(폭력)의 계[입력치],"344,867","17,473",12,1,"3,052","3,562","4,594","6,252","322,644","7,381","5,315","5,117","6,635","6,759","6,256","5,689","26,694","34,154","32,700","41,637","44,241","42,888","29,203","21,079","6,896","4,750"
190,2015년,형법범,강력범죄(폭력),공갈,"5,763","1,285",4,0,410,339,303,229,"4,144",201,133,76,114,79,69,61,359,496,433,510,504,486,334,237,52,334
191,2015년,형법범,강력범죄(폭력),상해,"93,329","5,882",2,0,"1,048","1,271","1,590","1,971","86,441","2,191","1,578","1,441","1,894","1,955","1,834","1,635","7,492","9,081","8,491","10,617","11,348","11,226","7,621","5,770","2,267","1,006"
192,2015년,형법범,강력범죄(폭력),약취와 유인,290,17,0,0,5,2,4,6,244,11,3,9,8,1,7,3,23,32,30,30,20,17,28,11,11,29
193,2015년,형법범,강력범죄(폭력),체포와 감금,"2,372",116,0,0,18,25,39,34,"2,104",67,64,53,36,36,38,39,200,238,208,227,266,276,201,120,35,152
194,2015년,형법범,강력범죄(폭력),"폭력행위등(단체등의구성,활동)","2,139",117,0,0,13,20,32,52,"1,979",67,46,53,64,59,67,54,303,307,223,189,190,153,121,65,18,43
195,2015년,형법범,강력범죄(폭력),"폭력행위등(손괴,강요,주거침입등)","5,119",395,0,0,102,106,92,95,"4,445",96,57,57,69,71,40,35,251,475,511,656,656,598,424,334,115,279
196,2015년,형법범,강력범죄(폭력),폭행,"220,704","9,321",6,1,"1,389","1,725","2,432","3,768","208,835","4,626","3,312","3,314","4,339","4,410","4,049","3,736","17,208","22,139","21,307","27,285","28,688","27,855","18,973","13,464","4,130","2,548"
197,2015년,형법범,강력범죄(폭력),협박,"15,151",340,0,0,67,74,102,97,"14,452",122,122,114,111,148,152,126,858,"1,386","1,497","2,123","2,569","2,277","1,501","1,078",268,359
198,2015년,형법범,위조범죄,위조범죄의 계[입력치],"22,478","1,876",0,0,139,419,786,532,"18,949",164,142,136,176,210,156,184,"1,181","1,643","1,838","2,431","2,908","2,889","2,162","1,955",774,"1,653"
199,2015년,형법범,위조범죄,문서,"21,085","1,821",0,0,132,411,764,514,"17,716",153,136,125,168,201,144,171,"1,128","1,571","1,755","2,295","2,627","2,687","2,008","1,817",730,"1,548"
200,2015년,형법범,위조범죄,유가증권인지우표,462,16,0,0,2,5,9,0,414,1,0,3,0,0,2,0,11,19,26,51,53,100,72,58,18,32
201,2015년,형법범,위조범죄,인장,631,11,0,0,1,0,4,6,565,3,4,3,4,7,4,9,31,46,49,77,77,89,72,66,24,55
202,2015년,형법범,위조범죄,통화,300,28,0,0,4,3,9,12,254,7,2,5,4,2,6,4,11,7,8,8,151,13,10,14,2,18
203,2015년,형법범,공무원범죄,공무원범죄의 계[입력치],"4,951",1,0,1,0,0,0,0,"3,049",0,1,1,0,0,0,10,101,206,266,444,586,650,514,230,40,"1,901"
204,2015년,형법범,공무원범죄,수뢰,"1,129",0,0,0,0,0,0,0,985,0,0,0,0,0,0,1,16,40,63,126,181,240,194,106,18,144
205,2015년,형법범,공무원범죄,증뢰,714,0,0,0,0,0,0,0,603,0,0,0,0,0,0,0,4,6,49,105,128,131,97,71,12,111
206,2015년,형법범,공무원범죄,직권남용,"1,423",1,0,1,0,0,0,0,630,0,0,0,0,0,0,6,48,75,70,95,129,96,86,21,4,792
207,2015년,형법범,공무원범죄,직무유기,"1,685",0,0,0,0,0,0,0,831,0,1,1,0,0,0,3,33,85,84,118,148,183,137,32,6,854
208,2015년,형법범,풍속범죄,풍속범죄의 계[입력치],"30,324",104,0,0,9,23,25,47,"29,863",102,80,93,160,219,232,273,"1,620","2,210","2,057","3,131","4,595","6,171","4,806","3,423",691,357
209,2015년,형법범,풍속범죄,기타음란행위,"1,623",46,0,0,6,16,11,13,"1,571",17,15,11,22,23,33,38,176,225,152,237,190,174,121,99,38,6
210,2015년,형법범,풍속범죄,도박과 복표,"28,252",58,0,0,3,7,14,34,"27,863",82,63,82,138,196,199,233,"1,436","1,973","1,891","2,863","4,351","5,925","4,605","3,237",589,331
211,2015년,형법범,풍속범죄,신앙,449,0,0,0,0,0,0,0,429,3,2,0,0,0,0,2,8,12,14,31,54,72,80,87,64,20
212,2015년,형법범,과실범죄,과실범죄의 계[입력치],"8,962",111,2,0,32,29,18,30,"8,641",37,31,30,52,75,69,74,424,637,894,"1,208","1,403","1,481","1,030",863,333,210
213,2015년,형법범,과실범죄,과실치사상,"2,182",54,2,0,12,16,8,16,"2,067",21,16,12,31,31,32,31,145,168,174,225,268,319,246,231,117,61
214,2015년,형법범,과실범죄,실화,"1,805",52,0,0,19,11,10,12,"1,732",11,7,8,12,23,13,15,91,122,140,195,261,279,185,239,131,21
215,2015년,형법범,과실범죄,업무상과실치사상,"4,975",5,0,0,1,2,0,2,"4,842",5,8,10,9,21,24,28,188,347,580,788,874,883,599,393,85,128
216,2015년,형법범,기타형법범죄,기타형법범죄의 계[입력치],"118,834","2,616",9,1,442,565,691,908,"108,702","1,145",910,842,"1,056","1,194","1,171","1,132","6,121","9,392","10,324","15,000","17,190","17,262","12,194","10,119","3,650","7,516"
217,2015년,형법범,기타형법범죄,공무방해,"17,012",352,0,0,22,80,100,150,"16,476",218,140,145,213,210,234,225,"1,266","1,850","1,949","2,608","2,749","2,272","1,363",846,188,184
218,2015년,형법범,기타형법범죄,공안을해하는죄,143,0,0,0,0,0,0,0,142,0,0,1,5,8,1,13,56,17,13,12,7,4,3,2,0,1
219,2015년,형법범,기타형법범죄,교통방해,"2,138",8,0,0,0,1,2,5,"2,095",11,8,9,12,13,13,8,79,97,138,246,374,371,271,314,131,35
220,2015년,형법범,기타형법범죄,권리행사방해,"8,475",50,0,0,12,13,17,8,"8,267",7,9,22,41,35,52,42,420,916,"1,031","1,332","1,296","1,301",876,694,193,158
221,2015년,형법범,기타형법범죄,내란의죄,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
222,2015년,형법범,기타형법범죄,도주와범인은닉,"1,193",36,0,0,1,6,10,19,990,27,16,17,28,21,26,23,140,178,124,119,120,76,47,27,1,167
223,2015년,형법범,기타형법범죄,명예,"36,983","1,669",6,1,306,340,453,563,"31,947",636,533,423,505,582,535,516,"2,154","2,774","2,753","3,777","4,177","4,413","3,450","3,316","1,403","3,367"
224,2015년,형법범,기타형법범죄,무고,"6,339",33,3,0,5,2,10,13,"5,137",30,24,23,36,43,40,32,193,294,392,581,703,846,732,815,353,"1,169"
225,2015년,형법범,기타형법범죄,비밀침해,97,1,0,0,0,0,0,1,67,0,0,2,1,1,1,1,3,7,14,9,2,10,8,5,3,29
226,2015년,형법범,기타형법범죄,신용업무경매,"30,360",138,0,0,14,30,27,67,"29,441",98,83,107,112,147,139,150,"1,018","1,993","2,601","4,439","5,583","5,649","3,822","2,681",819,781
227,2015년,형법범,기타형법범죄,위증과증거인멸,"5,023",12,0,0,1,1,4,6,"3,867",18,9,13,4,7,12,13,82,206,288,467,587,735,613,575,238,"1,144"
228,2015년,형법범,기타형법범죄,유기,210,7,0,0,0,1,2,4,197,1,2,1,3,3,2,2,21,27,17,29,25,36,12,14,2,6
229,2015년,형법범,기타형법범죄,음용수에관한죄,19,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,5,5,3,4,1,1
230,2015년,형법범,기타형법범죄,일수와수리에관한죄,6,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0
231,2015년,형법범,기타형법범죄,주거침입,"9,467",307,0,0,81,91,64,71,"8,848",96,80,67,90,109,100,93,577,821,773,"1,191","1,381","1,430",939,790,311,312
232,2015년,형법범,기타형법범죄,기타,"1,360",3,0,0,0,0,2,1,"1,204",3,6,11,6,15,16,14,112,211,231,189,181,113,54,35,7,153
233,2015년,특별법범,특별법범의 계[입력치],특별법범의 계[입력치],"955,034","14,073",19,0,"1,762","3,222","3,973","5,097","913,052","6,783","5,802","6,697","9,746","12,033","12,806","14,289","84,419","101,430","96,653","121,621","129,960","126,210","90,926","72,280","21,397","27,909"
234,2015년,특별법범,가정폭력범죄의처벌등에관한특례법,가정폭력범죄의처벌등에관한특례법,213,1,0,0,0,0,0,1,211,1,0,0,1,0,0,1,6,18,22,34,46,25,31,23,3,1
235,2015년,특별법범,가축분뇨의관리및이용에관한법률,가축분뇨의관리및이용에관한법률,981,0,0,0,0,0,0,0,963,0,0,0,0,1,0,2,7,29,34,75,112,204,228,210,61,18
236,2015년,특별법범,감염병의예방및관리에관한법률,감염병의예방및관리에관한법률,248,3,0,0,0,0,0,3,245,6,4,4,3,2,2,2,25,22,26,30,42,36,22,15,4,0
237,2015년,특별법범,개발제한구역의지정및관리에관한특별조치법,개발제한구역의지정및관리에관한특별조치법,"2,017",0,0,0,0,0,0,0,"1,959",0,0,0,0,2,0,2,18,70,100,187,326,356,346,394,158,58
238,2015년,특별법범,개인정보보호법,개인정보보호법,"1,692",3,0,0,2,0,0,1,"1,509",6,7,7,10,14,16,12,101,156,210,221,203,216,157,135,38,180
239,2015년,특별법범,건강기능식품에관한법률,건강기능식품에관한법률,895,0,0,0,0,0,0,0,889,0,1,0,0,1,3,8,44,99,144,143,151,126,99,54,16,6
240,2015년,특별법범,건설기계관리법,건설기계관리법,538,1,0,0,0,0,0,1,532,0,0,0,1,2,1,1,8,28,45,97,108,98,78,56,9,5
241,2015년,특별법범,건설산업기본법,건설산업기본법,"1,788",0,0,0,0,0,0,0,"1,568",0,0,0,0,0,0,0,8,44,130,223,272,296,317,247,31,220
242,2015년,특별법범,건축법,건축법,"5,892",1,0,0,0,0,1,0,"5,779",1,1,0,2,2,4,3,64,202,373,627,928,"1,199","1,062",968,343,112
243,2015년,특별법범,게임산업진흥에관한법률,게임산업진흥에관한법률,"11,046",119,0,0,2,9,14,94,"10,701",237,213,176,223,214,196,166,885,"1,489","1,440","1,726","1,528","1,200",645,335,28,226
244,2015년,특별법범,결혼중개업의관리에관한법률,결혼중개업의관리에관한법률,288,0,0,0,0,0,0,0,287,0,0,0,0,0,0,5,9,10,13,34,70,58,35,43,10,1
245,2015년,특별법범,경범죄처벌법,경범죄처벌법,"5,427",57,0,0,7,12,14,24,"5,351",31,28,23,34,48,33,44,257,497,588,824,"1,017",975,571,325,56,19
246,2015년,특별법범,고용보험법,고용보험법,"1,371",0,0,0,0,0,0,0,"1,358",0,0,0,1,2,2,7,43,137,152,218,221,250,187,133,5,13
247,2015년,특별법범,공유수면관리및매립에관한법률,공유수면관리및매립에관한법률,198,0,0,0,0,0,0,0,195,0,0,0,0,1,0,0,1,7,13,16,32,35,36,41,13,3
248,2015년,특별법범,공유재산및물품관리법,공유재산및물품관리법,125,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,2,7,6,15,21,23,24,20,4,3
249,2015년,특별법범,공인중개사법,공인중개사법,"2,005",0,0,0,0,0,0,0,"1,947",0,0,2,1,5,8,10,55,120,123,229,374,400,314,244,62,58
250,2015년,특별법범,공중위생관리법,공중위생관리법,"1,310",2,0,0,0,1,0,1,"1,303",2,0,3,5,5,7,6,99,199,151,172,155,168,172,127,32,5
251,2015년,특별법범,공직선거법,공직선거법,430,1,0,0,1,0,0,0,321,0,0,1,1,2,1,2,10,10,14,28,43,65,63,76,5,108
252,2015년,특별법범,관세법,관세법,775,0,0,0,0,0,0,0,710,0,2,1,2,0,2,5,21,58,92,127,138,132,68,53,9,65
253,2015년,특별법범,교통사고처리특례법,교통사고처리특례법,"202,360","3,219",7,0,261,757,942,"1,252","198,594","1,573","1,130","1,435","2,165","2,435","2,479","2,627","14,681","17,658","16,968","22,508","25,775","29,228","25,242","24,985","7,705",547
254,2015년,특별법범,국가기술자격법,국가기술자격법,244,0,0,0,0,0,0,0,214,0,0,0,2,1,4,4,20,26,25,33,19,28,23,26,3,30
255,2015년,특별법범,국가보안법,국가보안법,120,1,0,0,0,0,1,0,98,0,0,0,2,0,1,1,5,9,19,16,11,17,8,6,3,21
256,2015년,특별법범,국민체육진흥법,국민체육진흥법,"1,523",23,0,0,0,0,3,20,"1,332",27,27,31,25,28,34,64,323,406,205,100,35,17,5,4,1,168
257,2015년,특별법범,국토의계획및이용에관한법률,국토의계획및이용에관한법률,"1,738",0,0,0,0,0,0,0,"1,706",0,0,0,1,0,0,1,17,48,103,183,259,351,365,279,99,32
258,2015년,특별법범,근로기준법,근로기준법,"37,579",0,0,0,0,0,0,0,"37,247",1,8,11,7,15,29,52,624,"1,999","3,556","6,740","8,263","7,729","4,967","2,785",461,332
259,2015년,특별법범,근로자퇴직급여보장법,근로자퇴직급여보장법,"9,406",0,0,0,0,0,0,0,"9,358",0,0,0,0,0,1,5,75,364,827,"1,583","1,957","2,043","1,392",915,196,48
260,2015년,특별법범,낚시관리및육성법,낚시관리및육성법,131,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,1,5,16,9,32,23,23,18,4,0
261,2015년,특별법범,노동조합및노동관계조정법,노동조합및노동관계조정법,835,0,0,0,0,0,0,0,713,0,0,0,0,0,0,0,2,10,39,81,106,141,152,122,60,122
262,2015년,특별법범,농수산물유통및가격안정에관한법률,농수산물유통및가격안정에관한법률,122,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,1,6,11,24,24,23,14,17,1,1
263,2015년,특별법범,농수산물의원산지표시에관한법률,농수산물의원산지표시에관한법률,"3,539",0,0,0,0,0,0,0,"3,453",0,0,0,1,6,6,8,81,299,375,558,652,644,496,291,36,86
264,2015년,특별법범,농지법,농지법,"1,368",0,0,0,0,0,0,0,"1,335",0,0,0,2,0,0,0,8,25,57,117,156,242,267,305,156,33
265,2015년,특별법범,대기환경보전법,대기환경보전법,"2,068",0,0,0,0,0,0,0,"1,935",0,0,0,0,2,0,2,17,69,112,275,416,478,327,200,37,133
266,2015년,특별법범,대부업등의등록및금융이용자보호에관한법률,대부업등의등록및금융이용자보호에관한법률,"1,602",2,0,0,1,0,0,1,"1,471",2,6,7,6,19,14,21,167,287,195,202,168,154,116,80,27,129
267,2015년,특별법범,도로교통법,도로교통법,"15,056",693,0,0,55,160,234,244,"14,215",218,158,159,230,259,248,266,"1,186","1,433","1,281","1,554","1,797","1,843","1,432","1,378",773,148
268,2015년,특별법범,도로교통법(무면허운전),도로교통법(무면허운전),"43,873","3,282",0,0,782,921,885,694,"40,287",606,402,398,508,564,555,610,"3,877","4,802","4,095","4,953","5,829","5,674","3,628","2,639","1,147",304
269,2015년,특별법범,도로교통법(사고후미조치),도로교통법(사고후미조치),"54,077",441,1,0,56,79,97,208,"52,222",323,248,329,510,666,640,705,"4,024","4,734","4,536","6,241","7,054","7,436","5,997","6,257","2,522","1,414"
270,2015년,특별법범,도로교통법(음주운전),도로교통법(음주운전),"212,153",721,0,0,11,94,179,437,"211,385",733,642,"1,074","2,026","2,822","3,212","3,937","26,789","34,005","29,349","32,906","29,611","22,892","12,898","7,355","1,134",47
271,2015년,특별법범,도로교통법(음주측정거부),도로교통법(음주측정거부),"2,564",5,0,0,0,0,2,3,"2,557",1,3,12,8,10,13,23,189,339,349,382,428,421,233,124,22,2
272,2015년,특별법범,도로법,도로법,"1,525",1,0,0,0,0,1,0,"1,481",1,1,1,0,2,0,0,19,68,121,244,279,304,229,176,36,43
273,2015년,특별법범,도시및주거환경정비법,도시및주거환경정비법,592,1,0,0,1,0,0,0,545,0,0,0,0,0,0,0,1,1,4,22,42,86,112,173,104,46
274,2015년,특별법범,독점규제및공정거래에관한법률,독점규제및공정거래에관한법률,58,0,0,0,0,0,0,0,39,0,0,1,0,1,0,0,0,2,4,0,5,9,9,8,0,19
275,2015년,특별법범,디자인보호법,디자인보호법,334,0,0,0,0,0,0,0,307,1,0,1,1,0,0,3,24,29,37,52,47,61,24,17,10,27
276,2015년,특별법범,마약류관리에관한법률(대마),마약류관리에관한법률(대마),933,18,0,0,0,3,8,7,818,7,6,19,28,26,18,22,126,113,102,93,102,86,36,19,15,97
277,2015년,특별법범,마약류관리에관한법률(마약),마약류관리에관한법률(마약),"1,047",0,0,0,0,0,0,0,"1,011",0,0,1,0,0,0,1,18,14,20,21,32,72,145,309,378,36
278,2015년,특별법범,마약류관리에관한법률(향정),마약류관리에관한법률(향정),"6,896",38,0,0,1,4,13,20,"6,167",23,36,25,55,71,48,110,484,783,"1,010","1,319","1,012",732,317,122,20,691
279,2015년,특별법범,배타적경제수역에서의외국인어업등에관한주권적권리의행사에관한법률,배타적경제수역에서의외국인어업등에관한주권적권리의행사에관한법률,564,0,0,0,0,0,0,0,501,0,0,0,0,1,1,3,29,48,93,142,123,34,21,5,1,63
280,2015년,특별법범,범죄수익은닉의규제및처벌등에관한법률,범죄수익은닉의규제및처벌등에관한법률,292,0,0,0,0,0,0,0,232,0,1,0,0,2,1,4,20,32,31,43,45,30,11,9,3,60
281,2015년,특별법범,변호사법,변호사법,"1,243",0,0,0,0,0,0,0,942,0,0,1,3,1,1,0,12,56,75,153,177,150,139,128,46,301
282,2015년,특별법범,병역법,병역법,"6,222",1,0,0,0,0,0,1,"6,219",185,408,393,547,840,933,820,"1,512",392,82,7,25,40,32,2,1,2
